4893,1145
5190,1083
4479,1270
4201,1833
3720,2014
3457,1859
3280,1694
3068,1592
2979,1466
2934,1446
2784,1378
2767,1255
2779,1266
2724,1270
2831,1233
2634,1165
2656,1172
2693,1199
2670,1166
2681,1076
2576,1156
2546,1145
2596,1143
2585,1063
2586,1117
2609,1069
2637,1093
2649,1170
2571,1156
2559,1072
2575,1157
3277,1095
3386,1093
3261,1179
3113,1327
4387,1406
4401,1398
4775,1523
5540,1723
5944,1987
5408,2146
5085,2333
7583,2572
6780,2442
7488,2608
8321,2990
9046,3001
7853,3254
7615,3602
10726,3814
9625,3691
10455,3924
11440,4515
12229,4519
10667,4635
9967,5062
14152,5366
12520,4974
13452,5192
14178,5810
14647,5872
13143,5855
12052,6373
16929,6453
15188,6393
15220,6331
16954,7004
17605,6991
15349,7005
13967,7593
19318,7938
17220,7341
17298,7302
18458,7999
19181,7843
16722,7733
14877,8022
20502,8560
18204,8162
18253,8035
19161,8558
19854,8493
16977,8157
15195,8591
20563,8761
18049,8210
18306,8250
19145,8532
19422,8511
16617,8182
14869,8298
20323,8663
18086,8349
17904,8028
18662,8425
19058,8154
13751,7990
14583,8260
15106,8169
13348,7580
12511,6970
12473,6787
11859,6162
10303,5457
9185,5517
12362,5445
11278,5042
11447,4978
11976,5072
12889,5080
10814,5150
10146,5459
14622,5699
13456,5610
13801,5520
14631,5807
15855,6089
13609,6077
12131,6360
17491,6920
15991,6696
16956,6552
18076,6965
19351,7459
16863,7673
15012,8054
20859,8379
19460,8322
20082,8070
21500,8255
23352,9038
20518,9352
18117,9799
25063,10016
22779,9869
24199,9851
25171,10018
27040,10923
23956,11161
20940,11529
28198,11560
25059,11482
26676,11140
27719,11189
29635,11951
25983,12341
22649,12766
30134,12705
26428,12494
22949,11920
23281,11503
22622,11692
17548,11216
16718,10526
13407,9588
10734,8856
14359,7133
12099,6284
10930,6028
9149,5803
9001,5775
11051,5586
11596,5074
11585,4799
12538,4637
13790,4869
11678,5517
11187,5719
15816,5775
14473,5904
15891,6100
16673,6071
18407,6850
16529,7401
15124,7925
20785,7728
18867,7974
20411,7895
21770,8105
24273,8783
22165,9838
19458,10380
26470,10398
23971,10278
25743,10231
27254,10360
29653,11428
26204,12268
22810,12785
30023,12291
27077,12201
28926,11965
30053,11798
32707,13084
28703,13926
25072,14062
32279,13743
28407,13207
30220,12870
30785,12474
32790,13704
28409,14278
24551,14333
31384,13958
27846,13174
28499,12633
20717,12153
30014,12400
22033,12651
19316,12304
25019,10745
21955,10426
23491,10333
23454,9965
25428,10685
21578,11179
19353,11050
24774,10774
22085,10341
15511,9923
21594,8912
19872,9111
17589,9691
14731,9026
19521,8594
18249,8714
18252,8100
18402,7884
19344,8006
16833,8756
14893,8622
19758,8431
17553,8116
14483,7554
14573,7362
14516,7666
11437,7524
11329,6966
11779,6389
10344,5865
9633,5279
9440,4995
9386,4914
8009,4766
7541,4738
10037,4295
9000,4072
9224,3811
9421,3824
10160,4101
8589,4440
7909,4383
11186,4444
10293,4301
10313,4215
10645,4275
11065,4505
9802,4752
8892,4875
12227,4964
10971,4952
11171,4632
11292,4593
11893,4914
10193,5038
9423,5193
12839,5280
11632,5174
11570,4871
11909,5024
12436,5322
10878,5400
9748,5585
9352,5499
11954,5242
10505,4888
10458,4501
10737,4667
9024,4789
8381,4876
11774,4804
7509,4687
10767,4579
9857,4424
9982,4286
8675,4465
7786,4436
10803,4516
9678,4275
9945,4237
10445,4337
10677,4488
9435,4607
8551,4654
11613,4800
10371,4707
10325,4360
10731,4578
11296,4795
9602,4780
8653,4996
12238,5085
10801,4922
10870,4562
9345,4860
9838,5136
7965,4774
8043,4676
8722,4440
7370,3984
7173,3823
7337,3689
7342,3410
5652,3342
6050,3374
5425,3230
6316,2999
5324,2716
5423,2719
5394,2538
4385,2510
4575,2407
5470,2319
4835,2178
5023,2242
5488,2362
5264,2359
4390,2223
4625,2389
5489,2309
5007,2132
5182,2199
5221,2338
5453,2256
4582,2224
4711,2251
4314,2372
3948,2240
3693,2135
3385,1971
3362,1766
3222,1647
3050,1566
3016,1399
2838,1389
2792,1331
2699,1317
2733,1327
2674,1157
2573,1188
2533,1222
2585,1136
2621,1039
2518,1053
2543,1155
2560,1087
2529,1035
2528,1067
2532,1072
2566,1059
2535,1053
2494,970
2514,1084
2503,1039
2380,1084
