0,0,3996,0,694,432,0
0,0,3806,0,946,530,0
0,0,3214,0,860,521,0
0,0,2786,0,888,489,0
0,0,2594,0,818,455,0
0,0,2307,0,904,467,0
0,0,2101,0,735,471,0
0,0,2048,0,714,449,0
0,0,2002,0,745,421,0
0,0,1936,0,716,447,0
0,0,1866,0,640,402,0
0,0,1890,0,672,422,0
0,0,1795,0,695,377,0
0,0,1716,0,633,391,0
0,0,1770,0,661,368,0
0,0,1768,0,584,430,0
0,0,1798,0,627,368,0
0,0,1766,0,596,364,0
0,0,1771,0,567,357,0
0,0,1706,0,590,379,0
0,0,1773,0,559,386,0
0,0,1666,0,573,389,0
0,0,1693,0,588,397,0
0,0,1671,0,553,364,0
0,0,1732,0,555,374,0
0,0,1728,0,541,373,0
0,0,1727,0,567,401,0
0,0,1657,0,557,386,0
0,0,1705,0,600,370,0
0,0,1703,0,581,379,0
0,0,1730,0,547,374,0
0,0,2133,0,741,496,0
0,0,2102,0,784,489,0
0,0,2082,0,637,431,0
0,0,2152,0,600,447,0
0,0,2885,0,911,747,0
0,0,2763,0,897,646,0
0,0,3237,0,967,662,0
0,0,3674,0,1028,810,0
0,0,4070,0,1033,939,0
0,0,3745,0,915,816,0
0,0,3753,0,798,710,0
0,0,4975,0,1304,1102,0
0,0,4507,0,1446,1183,0
0,0,4934,0,1374,1085,0
0,0,5487,0,1511,1307,0
0,0,6150,0,1513,1403,0
0,0,5742,0,1272,1215,0
0,0,5243,0,1057,1073,0
0,0,6974,0,1896,1807,0
0,0,6259,0,2105,1748,0
0,0,6571,0,2020,1714,0
0,0,7517,0,2039,1788,0
0,0,8003,0,2080,2160,0
0,0,7356,0,1709,1806,0
0,0,6858,0,1478,1583,0
0,0,9105,0,2547,2592,0
0,0,7929,0,2590,2453,0
0,0,8577,0,2630,2365,0
0,0,9219,0,2760,2597,0
0,0,9835,0,2639,2905,0
0,0,8927,0,2144,2412,0
0,0,8413,0,1807,2063,0
0,0,10569,0,3301,3406,0
0,0,9305,0,3193,3137,0
0,0,9839,0,3193,3009,0
0,0,10830,0,3236,3305,0
0,0,11475,0,3204,3583,0
0,0,9961,0,2575,2901,0
0,0,9668,0,2154,2561,0
0,0,12201,0,3871,4036,0
0,0,10329,0,3723,3636,0
0,0,10799,0,3743,3454,0
0,0,11574,0,3764,3625,0
0,0,12150,0,3776,3989,0
0,0,10636,0,2889,3212,0
290,131,9435,122,2360,2766,78
300,196,11978,122,4211,4353,68
393,227,9817,148,4037,3805,90
453,249,10160,166,4074,3537,94
511,299,10973,219,3891,3886,130
567,308,11025,276,4024,4120,135
632,326,9512,264,3066,3275,134
599,347,8783,276,2565,2904,153
740,393,10855,382,4572,4323,186
697,381,8931,424,4437,3845,190
784,431,9251,448,4375,3466,198
864,442,9806,510,4212,3740,211
897,494,9832,592,4431,4000,239
941,456,8425,561,3168,3231,219
856,467,7941,519,2742,2791,204
1028,481,9458,761,4762,4148,288
959,492,7728,759,4725,3556,281
1065,535,7962,792,4538,3478,302
1218,610,8411,826,4522,3522,316
1314,670,8351,891,4360,3767,322
1113,553,6204,696,2688,2416,245
1139,573,6483,803,2860,2639,297
1013,511,6180,990,3839,2950,327
1004,477,4926,869,3757,2487,319
1043,492,4554,823,3515,2229,301
1055,542,4493,774,3372,2107,308
1087,568,4220,889,3186,2256,311
1105,523,3590,858,2749,1710,319
