9418189,14910,435343,2130
9416043,13231,439168,2146
9414529,12288,441625,1514
9413077,11796,443569,1452
9411741,11394,445307,1336
9410477,10897,447068,1264
9409479,10083,448880,998
9408660,9056,450726,819
9407799,8186,452457,861
9407111,7250,454081,688
9406465,6430,455547,646
9405845,5770,456827,620
9405299,5194,457949,546
9404856,4668,458918,443
9404444,4219,459779,412
9404042,3832,460568,402
9403630,3496,461316,412
9403268,3214,461960,362
9402856,3023,462563,412
9402462,2876,463104,394
9402153,2704,463585,309
9401857,2556,464029,296
9401508,2527,464407,349
9401180,2414,464848,328
9400895,2288,465259,285
9400596,2213,465633,299
9400288,2190,465964,308
9400022,2104,466316,266
9399729,2084,466629,293
9399440,2047,466955,289
9399209,1915,467318,231
9398933,1897,467612,276
9398607,1947,467888,326
9398317,1936,468189,290
9398080,1875,468487,237
9397827,1858,468757,253
9397506,1878,469058,321
9397199,1921,469322,307
9396892,1971,469579,307
9396525,2065,469852,367
9396151,2180,470111,374
9395895,2167,470380,256
9395568,2229,470645,327
9395169,2334,470939,399
9394825,2405,471212,344
9394425,2491,471526,400
9393982,2607,471853,443
9393512,2742,472188,470
9393151,2758,472533,361
9392709,2864,472869,442
9392197,3051,473194,512
9391711,3172,473559,486
9391215,3273,473954,496
9390700,3380,474362,515
9390179,3479,474784,521
9389739,3452,475251,440
9389162,3576,475704,577
9388608,3664,476170,554
9388008,3792,476642,600
9387441,3852,477149,567
9386824,3975,477643,617
9386189,4100,478153,635
9385764,3988,478690,425
9385187,4050,479205,577
9384528,4151,479763,659
9383922,4189,480331,606
9383239,4282,480921,683
9382542,4416,481484,697
9381788,4612,482042,754
9381307,4525,482610,481
9380648,4604,483190,659
9379835,4812,483795,813
9379143,4844,484455,692
9378370,4955,485117,773
9377580,5111,485751,790
9376725,5326,486391,855
9376179,5213,487050,546
9375454,5279,487709,725
9374598,5435,488409,856
9373776,5511,489155,822
9372883,5622,489937,893
9371961,5841,490640,922
9371007,6036,491399,954
9370379,5943,492120,628
9369489,6083,492870,890
9368466,6301,493675,1023
9367427,6438,494577,1039
9366410,6563,495469,1017
9365272,6834,496336,1138
9364144,7135,497163,1128
9363481,6975,497986,663
9362491,7109,498842,990
9361430,7131,499881,1061
9360365,7103,500974,1065
9359357,7073,502012,1008
9358307,7168,502967,1050
9357389,7105,503948,918
9356747,6749,504946,642
9355898,6566,505978,849
9354866,6573,507003,1032
9353883,6473,508086,983
9352752,6655,509035,1131
9351580,6902,509960,1172
9350233,7361,510848,1347
9349444,7320,511678,789
9348295,7633,512514,1149
9346877,8120,513445,1418
9345456,8498,514488,1421
9344008,8846,515588,1448
9342422,9371,516649,1586
9340705,9999,517738,1717
9339597,9965,518880,1108
9337996,10391,520055,1601
9336181,10931,521330,1815
9334369,11327,522746,1812
9332374,11826,524242,1995
9330194,12591,525657,2180
9327829,13439,527174,2365
9326326,13453,528663,1503
9324262,13945,530235,2064
9321715,14708,532019,2547
9319280,15224,533938,2435
9316582,15961,535899,2698
9313678,16961,537803,2904
9310525,18158,539759,3153
9308454,18148,541840,2071
9305555,18881,544006,2899
9302142,20004,546296,3413
9298986,20688,548768,3156
9295300,21674,551468,3686
9291611,22698,554133,3689
9287490,24108,556844,4121
9284824,23973,559645,2666
9281098,24910,562434,3726
9276574,26141,565727,4524
9272155,27165,569122,4419
9267355,28403,572684,4800
9262197,30136,576109,5158
9256689,32160,579593,5508
9252949,32224,583269,3740
9247907,33580,586955,5042
9241875,35377,591190,6032
9236178,36532,595732,5697
9229608,38485,600349,6570
9223018,40488,604936,6590
9215772,42956,609714,7246
9210979,42801,614662,4793
9204548,44196,619698,6431
9196738,46345,625359,7810
9189314,47913,631215,7424
9181390,49485,637567,7924
9172610,52208,643624,8780
9163219,55401,649822,9391
9157229,54918,656295,5990
9148923,56759,662760,8306
9141935,56468,670039,6988
9136076,54587,677779,5859
9131577,50901,685964,4499
9128234,46373,693835,3343
9125795,40806,701841,2439
9124049,34935,709458,1746
9122836,28929,716677,1213
9119734,25271,723437,3102
9117568,21635,729239,2166
9114761,19748,733933,2807
9111697,19136,737609,3064
9108425,19578,740439,3272
9106180,19248,743014,2245
9102977,20178,745287,3203
9099340,21400,747702,3637
9095765,22268,750409,3575
9091794,23553,753095,3971
9087425,25230,755787,4369
9082836,26913,758693,4589
9079832,26866,761744,3004
9075618,28026,764798,4214
9070642,29487,768313,4976
9065862,30598,771982,4780
9060502,31979,775961,5360
9054749,33953,779740,5753
9048578,36181,783683,6171
9044625,35998,787819,3953
9039081,37437,791924,5544
9032483,39357,796602,6598
9026147,40668,801627,6336
9019336,42236,806870,6811
9011889,44470,812083,7447
9004055,46947,817440,7834
8999108,46418,822916,4947
8991966,47938,828538,7142
8983673,50070,834699,8293
8975855,51284,841303,7818
8967232,53054,848156,8623
8958026,55600,854816,9206
8948195,58636,861611,9831
8941966,58001,868475,6229
8933171,59779,875492,8795
8922996,62096,883350,10175
8913169,63742,891531,9827
8902672,65793,899977,10497
8891409,68873,908160,11263
8879496,72449,916497,11913
8871984,71340,925118,7512
8861479,73169,933794,10505
8849555,75622,943265,11924
8838206,76695,953541,11349
8826080,78114,964248,12126
8816811,77266,974365,9269
8803060,80780,984602,13751
8796091,77536,994815,6969
8786498,76814,1005130,9593
8774216,77771,1016455,12282
8763263,77660,1027519,10953
8751298,78171,1038973,11965
8739024,79995,1049423,12274
8726295,82486,1059661,12729
8718272,80130,1070040,8023
8706914,81470,1080058,11358
8694361,82993,1091088,12553
8682820,82866,1102756,11541
8674078,79885,1114479,8742
8661289,81531,1125622,12789
8649858,81785,1136799,11431
8642933,77632,1147877,6925
8633889,75666,1158887,9044
8622594,75540,1170308,11295
8612582,74037,1181823,10012
8602115,73374,1192953,10467
8591452,74004,1202986,10663
8580401,74879,1213162,11051
8573784,71668,1222990,6617
8564650,71400,1232392,9134
8554559,71124,1242759,10091
8546324,68946,1253172,8235
8537843,66945,1263654,8481
8529592,65380,1273470,8251
8521278,64024,1283140,8314
8516963,59087,1292392,4315
8510479,56733,1301230,6484
8503819,54100,1310523,6660
8497788,50866,1319788,6031
8492041,47855,1328546,5747
8485883,46132,1336427,6158
8480121,44630,1343691,5762
8476831,41149,1350462,3290
8472419,39290,1356733,4412
8467447,37891,1363104,4972
8463052,36064,1369326,4395
8458496,34641,1375305,4556
8454038,33763,1380641,4458
8449586,33249,1385607,4452
8446944,31220,1390278,2642
8443420,30336,1394686,3524
8439592,29762,1399088,3828
8436129,28736,1403577,3463
8432723,27732,1407987,3406
8429447,26868,1412127,3276
8426050,26387,1416005,3397
8423949,24847,1419646,2101
8421322,24036,1423084,2627
8418440,23228,1426774,2882
8415913,22240,1430289,2527
8413420,21256,1433766,2493
8410907,20640,1436895,2513
8408494,20150,1439798,2413
8407060,18702,1442680,1434
8405213,17979,1445250,1847
8403234,17222,1447986,1979
8401444,16305,1450693,1790
8399809,15357,1453276,1635
8398197,14619,1455626,1612
8396543,14185,1457714,1654
8395642,13105,1459695,901
8394406,12477,1461559,1236
8393317,11675,1463450,1089
8392132,11004,1465306,1185
8391099,10319,1467024,1033
8390047,9886,1468509,1052
8389025,9415,1470002,1022
8388440,8687,1471315,585
8387600,8335,1472507,840
8386746,7952,1473744,854
8386163,7404,1474875,583
8385415,7009,1476018,748
8384803,6729,1476910,612
8384089,6532,1477821,714
8383671,6090,1478681,418
8383140,5865,1479437,531
8382610,5617,1480215,530
