35851,10023,32799,0,6678,127966
36911,9726,33651,0,6230,119454
39212,9298,35874,0,6108,115397
42272,9396,35932,0,6227,114940
47011,0,32802,0,5959,0
87926,0,0,0,0,0
41141,9787,34365,0,6620,132302
44054,10315,39098,0,6297,133566
45707,10355,38839,0,6065,134496
48552,10296,39931,0,5947,139849
52300,9939,39900,0,6297,147398
56623,0,36124,0,6589,0
103366,0,0,0,0,0
48000,10916,40186,0,7632,168785
51215,11154,46112,0,7203,170026
53301,11259,47393,0,7167,169218
57179,11323,47762,0,7160,173314
61313,11210,47402,0,7030,176972
66879,0,41331,0,7108,0
122467,0,0,0,0,0
57022,12692,44811,0,8541,197116
59832,13098,49756,0,8039,198078
61815,13408,50639,0,8143,195917
64813,13030,50668,0,8183,198557
68998,12955,50473,0,8459,202852
74674,0,44647,0,8212,0
135169,0,0,0,0,0
62124,13427,47599,0,9613,220649
66038,14118,53338,0,9092,218527
67442,14306,53456,0,8786,216372
70551,14121,53514,0,9009,218337
74687,14217,52754,0,8986,221142
80705,0,45819,0,9423,0
145552,0,0,0,0,0
66958,14905,50288,0,11159,235208
70161,16621,55359,0,10531,232986
72279,16965,56030,0,10565,228716
75486,15990,56992,0,10473,230751
80076,15421,54970,0,0,235307
85730,0,49132,0,0,0
154334,0,0,0,0,0
70962,15316,52811,0,0,253032
74028,16644,0,0,0,250470
70009,17008,0,0,0,247292
67423,15801,0,0,0,246282
66465,15379,0,0,0,244429
66391,0,0,0,0,0
111698,0,0,0,0,0
92258,0,0,0,0,0
72895,0,0,0,0,0
54576,0,0,0,0,0
20437,10652,28763,0,0,145285
23782,12925,37904,0,0,130733
27354,0,0,0,0,0
48160,0,0,0,0,0
23932,9499,0,0,0,96895
25022,10030,0,0,0,93883
24954,9423,21187,0,0,91446
27190,9465,28384,0,3858,88310
29201,8260,27978,0,0,88221
33106,0,25191,0,0,0
62189,0,0,0,0,0
29872,7627,26976,0,4524,100155
32447,7971,30614,0,0,103397
34330,7752,31575,0,0,104237
37291,7675,33268,0,0,109719
40766,7734,33640,0,4199,117764
44937,0,29394,0,0,0
83237,0,0,0,0,0
38866,9205,33689,0,0,139263
41447,9356,38532,0,5016,140017
43342,9733,39052,0,0,141828
47189,9350,40810,0,0,146406
51612,9895,42033,0,0,151330
57014,0,37189,0,5733,0
105564,0,0,0,0,0
49233,10633,41234,0,0,175792
52638,11267,47036,0,0,178384
55159,11738,46857,0,0,178897
59606,12076,47821,0,0,188077
64713,12436,47631,0,0,194755
71125,0,42232,0,0,0
129985,0,0,0,0,0
60596,14627,47328,0,0,221169
64314,15539,53745,0,0,221206
66784,16033,55882,0,0,221092
71819,16016,56008,0,0,226736
71973,16498,55749,0,0,234703
85701,0,49581,0,0,0
157224,0,0,0,0,0
72366,16968,54721,0,11133,259686
76776,17949,59376,0,10959,261153
79622,18067,61031,0,10692,260757
83875,18912,60262,0,10676,262745
89961,18216,61639,0,10474,268980
98840,0,54082,0,10495,0
179637,0,0,0,0,0
83213,18206,60248,0,13030,287489
87205,19317,67618,0,12424,287666
88302,18778,69354,0,12084,280754
93227,18703,70605,0,12436,282760
187327,0,0,0,0,0
89302,0,54768,0,14069,0
159860,0,0,0,0,0
69418,18199,61130,0,13838,285825
74882,20636,69189,0,12745,284764
78422,19595,66559,0,12361,271479
84439,19007,66356,0,12231,268659
92376,18843,65392,0,11808,268670
100381,0,55834,0,11753,0
184468,0,0,0,0,0
85138,18410,60893,0,13974,293097
87881,19206,67441,0,13276,289538
89297,18545,68407,0,13107,284557
176406,0,0,0,0,0
80685,18147,61982,0,14245,295626
88879,0,61603,0,13264,0
156882,0,0,0,0,0
70959,18006,62427,0,14068,275626
75934,19397,70249,0,13104,271283
77991,18259,68170,0,12131,258324
85050,17989,67416,0,11255,252927
91368,17161,65340,0,11384,253185
99352,0,55648,0,11478,0
179091,0,0,0,0,0
83036,18158,59211,0,13252,276701
85898,18933,65088,0,12725,277428
86326,18811,64571,0,12003,271987
89242,18966,0,0,11866,272990
88456,18414,0,0,12375,272809
89305,0,0,0,12028,0
150565,0,0,0,0,0
66531,16967,0,0,13349,259084
63401,17634,0,0,12672,248040
59886,17783,0,0,11733,234485
57593,16896,0,0,11322,219350
56889,16190,0,0,10611,207432
57628,0,0,0,9899,0
99163,0,0,0,0,0
44871,12707,29551,0,9455,166541
45153,12918,35448,0,8398,157411
45027,12269,36559,0,8299,143406
46306,11448,38613,0,8565,137162
49396,10792,39313,0,7970,135241
53093,0,34144,0,7877,0
98027,0,0,0,0,0
45343,10428,36248,0,8796,148252
47300,10656,40903,0,7822,145112
48456,10441,41631,0,7374,141997
49824,10641,41583,0,7225,146073
53594,10852,41658,0,7156,148303
57832,0,36295,0,6793,0
105705,0,0,0,0,0
48973,10876,38501,0,7558,161587
51337,11880,43610,0,6870,161432
52240,11528,44351,0,6843,159046
54907,11706,45329,0,6819,158360
58224,11549,45381,0,6810,159275
62267,0,39985,0,6781,0
115699,0,0,0,0,0
53930,12047,42746,0,8173,171389
56626,12127,48752,0,7465,170010
55025,12257,47528,0,7493,165982
60414,11967,48045,0,7394,169703
63058,11731,47895,0,7625,173505
67047,0,41920,0,7441,0
121997,0,0,0,0,0
56553,11754,42814,0,8264,184460
109172,0,0,0,0,0
46909,11081,40684,0,8338,177609
49409,12779,47778,0,7446,173943
51410,12614,46782,0,7200,168582
55841,0,40657,0,6824,0
104125,0,0,0,0,0
48603,11619,42441,0,7236,162661
52348,12430,46538,0,6397,159495
100469,0,0,0,0,0
45124,11938,40172,0,6895,159221
48297,12830,45157,0,6848,157753
50692,0,38240,0,6149,0
92972,0,0,0,0,0
42845,11512,39140,0,6725,150617
44793,12468,44220,0,6622,146475
47702,12814,43044,0,5807,140963
50586,12190,44198,0,5849,139342
54030,11870,44718,0,5991,143595
57835,0,37269,0,6041,0
107336,0,0,0,0,0
50309,11978,40168,0,6764,156154
52042,12645,43662,0,6494,155593
52767,12714,42679,0,6217,153800
55066,12168,44143,0,5855,156067
57742,12524,44504,0,6030,157780
59820,0,38283,0,5987,0
113089,0,0,0,0,0
52812,12567,41177,0,7317,168390
54544,13107,45739,0,6695,166395
55421,13218,46396,0,6683,160822
57548,13199,46810,0,6824,163423
60736,12702,0,0,0,164363
60902,0,0,0,0,0
105384,0,0,0,0,0
47753,11765,0,0,0,168311
45115,12122,0,0,0,163123
41992,12204,0,0,0,156797
39594,11342,0,0,0,151219
38584,10749,0,0,0,144423
38895,0,0,0,0,0
66577,0,0,0,0,0
30218,9258,0,0,4651,112714
55086,0,0,0,0,0
23017,8153,0,0,0,95115
21864,8693,0,0,0,90520
20935,8392,0,0,3805,82893
21140,0,0,0,0,0
35887,0,0,0,0,0
16451,6509,0,0,0,64923
16524,7078,0,0,2667,61402
16133,6806,0,0,0,57124
15739,5878,0,0,0,54207
15715,5643,0,0,0,51487
16204,0,0,0,2029,0
28256,0,0,0,0,0
12897,4369,0,0,0,46492
12580,4475,0,0,0,44832
12108,4566,0,0,1942,41902
11970,4509,0,0,0,40532
11929,4393,0,0,0,39525
12332,0,0,0,0,0
21549,0,0,0,0,0
9991,0,0,0,0,36728
9335,0,0,0,0,34749
8520,0,0,0,0,33714
7831,0,0,0,0,32311
7340,0,0,0,0,30094
13884,0,0,0,0,0
12066,0,0,0,0,0
5438,0,0,0,0,23698
5132,0,0,0,0,21889
4717,0,0,0,0,20424
4501,0,0,0,0,19988
4315,0,0,0,0,18783
8397,0,0,0,0,0
7620,0,0,0,0,0
3512,0,0,0,0,15368
3426,0,0,0,0,14838
3347,0,0,0,0,13467
3227,0,0,0,0,12635
3163,0,0,0,0,12113
6247,0,0,0,0,0
5657,0,0,0,0,0
2603,0,0,0,0,11443
2598,0,0,0,0,10698
2526,0,0,0,0,10793
2425,0,0,0,0,10133
2344,0,0,0,0,9340
4782,0,0,0,0,0
4449,0,0,0,0,0
2065,0,0,0,0,8827
